,Name,RA,Dec,dist[kpc],rh[pc],r_c,mass[Msun],Age,Z,sigma_v[km/s],sigma_source,OpSim ID,OpSim RA,OpSim Dec,Source Flag,Cluster Type,dist flag,Age flag,Z flag
503,NGC_6773,288.76249999999993,4.881666666666667,0.2955083559671902,,,,9699.5069533199,0.19268294167858882,1.8692286991968938,m*rh*,2883.0,289.60662841796903,5.09032,W,O,,A,Z
504,NGC_6775,289.19999999999993,-0.9233333333333333,3.558863325913011,,,,8894.944420418118,0.19068029817336357,0.25693778760613994,m*rh*,2653.0,289.582794189453,0.187415,W,O,,A,Z
505,NGC_6795,291.59166666666664,3.515,1.5743960293523738,,,,8000.0,0.05,0.2112907470250009,m*rh*,2775.0,291.187286376953,2.68804,W,O,,A,Z
506,NGC_6815,295.1833333333333,26.758333333333333,5.750864941834617,,,,8155.532513738345,0.14,0.3100904958090195,m*rh*,3793.0,295.964202880859,25.6983,W,O,,A,Z
507,NGC_6832,297.0625,59.42166666666667,2.194042376470645,,,,7402.8033318343005,-0.32,0.12227224320281777,m*rh*,4925.0,298.93402099609403,59.2422,W,O,,A,Z
508,NGC_6837,298.2833333333333,11.698333333333334,0.8,,,,8000.0,-0.32,0.0746538099477349,m*rh*,3143.0,299.279876708984,10.7216,W,O,,A,Z
509,NGC_6839,298.63749999999993,17.938333333333333,3.171667705313839,,,,9450.0,0.0,1.16071151614015,m*rh*,3485.0,297.898529052734,18.0922,W,O,,A,Z
510,NGC_6840,298.825,12.126666666666667,1.2125447374473615,,,,7127.689471810195,0.04482220872445461,0.579814793201089,m*rh*,3253.0,297.754028320312,13.0651,W,O,,A,Z
511,NGC_6843,299.0249999999999,12.163333333333334,0.6006136608499408,,,,7706.728291105908,-0.26,1.3129000030702465,m*rh*,3143.0,299.279876708984,10.7216,W,O,,A,Z
512,NGC_6847,299.15416666666664,30.21333333333333,0.9197633810917882,,,,8497.1896393686,-0.07083928775710494,0.1958835914765347,m*rh*,3958.0,299.78277587890597,29.4076,W,O,,A,Z
513,NGC_6856,299.8208333333333,56.13,0.5,,,,7412.436149110037,-0.02,0.26375683448249765,m*rh*,4856.0,298.10943603515597,56.4519,W,O,,A,Z
514,NGC_6858,300.7333333333333,11.258333333333333,0.28390742537387936,,,,8750.0,-0.8105404179835841,0.9188481855603774,m*rh*,3143.0,299.279876708984,10.7216,W,O,,A,Z
515,NGC_6859,300.95416666666665,0.44333333333333336,0.55,,,,8500.0,-0.09,0.26555865989520255,m*rh*,2693.0,302.145782470703,0.931441,W,O,,A,Z
516,NGC_6863,301.2791666666666,-3.5549999999999997,1.6989478146153087,,,,8200.0,-0.0404628669605992,0.4008987286881395,m*rh*,2459.0,302.00091552734403,-4.1268,W,O,,A,Z
517,NGC_6873,301.8041666666667,21.101666666666667,0.6,,,,9640.392450620415,-0.49388270266937406,0.41217640194289945,m*rh*,3607.0,302.574096679688,21.43,W,O,,A,Z
518,NGC_6882,302.9458333333333,26.811666666666667,0.432,0.888,,3.2583670100200877,158.48931924611108,-0.02,0.05521083349965743,rh,3850.0,301.959075927734,26.9237,W,O,,A,Z
519,NGC_6883,302.82916666666665,35.83166666666667,1.3800000000000001,2.532,,267.91683248190316,51.28613839913648,0.07,0.2964824124519585,rh,4181.0,301.388549804688,35.4417,W,O,,A,Z
520,NGC_6895,304.1208333333333,50.230000000000004,0.9039720627911318,,,,7500.0,-0.0984636144404242,0.22959101142411278,m*rh*,4658.0,305.305908203125,49.6774,W,O,,A,Z
521,NGC_6904,305.45,25.740000000000002,1.519437969447837,,,,9600.0,-0.03543854678095582,0.10631636030261624,m*rh*,3753.0,306.911163330078,24.8893,W,O,,A,Z
522,NGC_6938,308.67499999999995,22.215,8.826391535665564,,,,8890.102456043123,0.0,0.3144776533206462,m*rh*,3646.0,308.64874267578097,22.3381,W,O,,A,Z
523,NGC_6950,310.26666666666665,16.618333333333332,0.7000000000000001,,,,7469.934131967127,-0.13595150172757553,1.231362823047683,m*rh*,3401.0,308.777587890625,16.925,W,O,,A,Z
524,NGC_6980,313.19999999999993,-5.836666666666666,0.9,,,,8800.0,0.0,0.19180666762886403,m*rh*,2380.0,312.848602294922,-5.69005,W,O,,A,Z
525,NGC_6989,313.5249999999999,45.24,2.0336907907388873,,,,6014.781812611281,-0.1336194098795108,0.21287275385380658,m*rh*,4507.0,311.635009765625,45.0191,W,O,,A,Z
526,NGC_7005,315.48749999999995,-12.880555555555556,2.0797221581329457,,,,8495.366777636284,0.2025595611436168,0.8262691633551392,m*rh*,2043.0,314.24603271484403,-13.0651,W,O,,A,Z
527,NGC_7011,315.4541666666666,47.35333333333333,1.1143820615628335,,,,6876.281433556436,0.04,0.39414586619559694,m*rh*,4623.0,317.38726806640597,48.0753,W,O,,A,Z
528,NGC_7023,315.3958333333333,68.17,1.190231042036952,,,,8189.999999999999,0.10375171878257128,0.2576214192527538,m*rh*,5113.0,319.635650634766,68.4705,W,O,,A,Z
529,NGC_7024,316.5375,41.48833333333334,2.271058491607335,,,,7695.613798698811,0.06,0.6273092179760379,m*rh*,4350.0,316.593475341797,39.8692,W,O,,A,Z
530,NGC_7037,317.72499999999997,33.763333333333335,4.0,,,,7929.514683247567,-0.037794837261938864,0.06247292454163297,m*rh*,4141.0,317.175323486328,34.3325,W,O,,A,Z
531,NGC_7050,318.79999999999995,36.17333333333333,0.4552040374517661,,,,7537.330138793074,-0.37247533346004663,1.2995205061719226,m*rh*,4253.0,318.681488037109,37.1857,W,O,,A,Z
532,NGC_7055,319.87499999999994,57.57,0.6,,,,8140.000000000001,-0.7663727465921296,1.3826150753181445,m*rh*,4915.0,321.016082763672,58.5893,W,O,,A,Z
533,NGC_7071,321.66249999999997,47.919999999999995,2.45267077241914,,,,7843.013279411116,0.0,0.042065401090766265,m*rh*,4635.0,321.793060302734,48.2011,W,O,,A,Z
534,NGC_7084,323.1375,17.508333333333333,2.9702096599041483,,,,7976.777642356067,0.17,0.28817238330725936,m*rh*,3475.0,324.000030517578,17.9104,W,O,,A,Z
535,NGC_7093,323.5874999999999,45.965,1.031,,,,6787.553944336309,0.01,0.08072849566109802,m*rh*,4550.0,323.99993896484403,45.5246,W,O,,A,Z
536,NGC_7127,325.92083333333323,54.63,0.5463747072410801,,,,8111.419948566972,-0.6914567925462569,0.41770689889636214,m*rh*,4780.0,326.546142578125,53.4706,W,O,,A,Z
537,NGC_7129,325.74583333333334,66.11333333333333,2.0358598946380515,,,,9500.0,0.0,0.28840991110062897,m*rh*,5069.0,324.000091552734,66.07,W,O,,A,Z
538,NGC_7134,327.2291666666667,-12.973333333333333,0.6516711531676973,,,,48.32703248926357,-0.29110903845223124,0.3922692257267428,m*rh*,2076.0,327.293121337891,-12.4155,W,O,,A,Z
539,NGC_7175,329.6916666666666,54.818333333333335,1.3675373179162775,,,,8900.0,-0.29645788771724974,0.7758819009257354,m*rh*,4841.0,329.496459960938,55.9783,W,O,,A,Z
540,NGC_7193,330.76249999999993,10.801666666666668,2.877488173358725,,,,8089.859148543913,-0.31,0.8881647934529973,m*rh*,3085.0,331.688995361328,9.70236,W,O,,A,Z
541,NGC_7352,339.9291666666666,57.394999999999996,3.1551527826226065,,,,7041.62290151017,-0.58,0.21024748861538783,m*rh*,4883.0,338.754150390625,57.9581,W,O,,A,Z
542,NGC_7394,342.5958333333333,52.135,1.9000000000000001,,,,8750.0,0.15,0.2563204867386195,m*rh*,4740.0,341.598480224609,52.4591,W,O,,A,Z
543,NGC_7429,343.99999999999994,59.973333333333336,1.9763259049570667,,,,8900.0,-0.07990549998376731,0.3364646234445922,m*rh*,4940.0,343.103424072266,60.0723,W,O,,A,Z
544,NGC_7686,352.52916666666664,49.13333333333333,1.738179364036398,,,,8340.0,0.1278075174768239,0.0757358692728499,m*rh*,4611.0,351.613037109375,48.0666,W,O,,A,Z
545,NGC_7708,353.7541666666666,72.83333333333333,0.5,,,,8657.400706027753,-0.033019099049006906,1.1705633483352158,m*rh*,5159.0,350.811218261719,72.0997,W,O,,A,Z
546,NGC_7795,359.6541666666666,60.035,0.2960701168794154,,,,9485.52284905548,0.05,0.0435193438189034,m*rh*,4931.0,0.0,59.6927,W,O,,A,Z
547,NGC_7801,0.0875,50.74166666666667,0.32940662814893046,,,,7076.632971025788,-0.016081073002948285,0.8557614839509806,m*rh*,4717.0,0.0,51.2427,W,O,,A,Z
548,NGC_7826,1.320833333333333,-20.691666666666666,0.3870532210841463,,,,7158.015205502893,-0.145,0.6210610165077725,m*rh*,1702.0,1.5313249826431299,-20.623,W,O,,A,Z
549,NGC_7833,1.6291666666666667,27.641666666666666,3.086686086035906,,,,6965.908201360594,0.0,0.11262064116456773,m*rh*,3857.0,2.60226106643677,27.2927,W,O,,A,Z
550,Pfleiderer_1,17.020833333333332,65.64666666666668,1.6,,,,7608.0,-0.5905176215593269,0.251822480489647,m*rh*,5052.0,20.5203895568848,65.4998,W,O,,A,Z
551,Pfleiderer_2,269.66249999999997,-5.071666666666666,0.2465223700447539,,,,8900.0,-0.38003734019149693,0.45039096204316,m*rh*,2359.0,269.41424560546903,-6.26211,W,O,,A,Z
552,Pfleiderer_3,347.0458333333333,60.873333333333335,13.592254966950513,,,,47.14617896154275,-0.3644853018206711,0.3532920339450343,m*rh*,4985.0,348.05538940429705,62.0212,W,O,,A,Z
553,Pfleiderer_4,357.72083333333325,62.32333333333334,1.2,,,,8420.0,0.13,0.6496957761017443,m*rh*,4991.0,0.0,62.5107,W,O,,A,Z
554,Pismis_10,135.64999999999998,-43.63333333333333,2.3896550808784367,,,,7145.980204312784,-0.1598262576837915,0.14776680251964272,m*rh*,865.0,134.263534545898,-42.4899,W,O,,A,Z
555,Pismis_12,140.0,-45.11666666666667,5.5,,,,7430.0,-0.7798410915767545,0.16592499245198744,m*rh*,756.0,139.862014770508,-45.4695,W,O,,A,Z
556,Pismis_14,142.46249999999998,-52.78333333333333,1.2007695654622643,,,,7186.757096014344,-0.21529914833472713,0.5264785828571378,m*rh*,515.0,141.45388793945298,-53.4706,W,O,,A,Z
557,Pismis_21,229.20416666666665,-59.666666666666664,2.220063402405802,,,,7900.0,-0.2524046658566742,0.3748600910607794,m*rh*,350.0,228.885589599609,-60.661,W,O,,A,Z
558,Pismis_27,92.725,20.6,0.15927638227083343,,,,9900.0,0.13,0.11859041158384075,m*rh*,3536.0,94.27356719970699,19.7935,W,O,,A,Z
559,Ruprecht_2,100.25416666666666,-29.55,3.6,,,,8617.110838680821,0.008141692963348239,0.49358662262802366,m*rh*,1365.0,99.2851943969727,-28.7786,W,O,,A,Z
560,Ruprecht_3,100.52916666666667,-29.45,1.6508037524912733,,,,8000.0,-0.5437302120195394,0.01596341919248139,m*rh*,1365.0,99.2851943969727,-28.7786,W,O,,A,Z
561,Ruprecht_5,103.80833333333332,-18.6,1.6943901404754933,,,,8600.0,0.0,10.977866405177302,m*rh*,1863.0,104.649208068848,-17.269,W,O,,A,Z
562,Ruprecht_6,103.99999999999999,-13.283333333333333,11.059909964974555,,,,6716.862947654415,-0.6413694266038074,0.11305334993835786,m*rh*,2073.0,104.706871032715,-12.4155,W,O,,A,Z
563,Ruprecht_8,105.42499999999998,-13.583333333333334,1.8,,,,8102.38666455289,-0.03,0.8374538451770425,m*rh*,2073.0,104.706871032715,-12.4155,W,O,,A,Z
564,Ruprecht_9,105.52916666666665,-21.916666666666668,1.9723634235846041,,,,7080.0,-0.03,0.49982600952165984,m*rh*,1653.0,104.65877532959,-22.2673,W,O,,A,Z
565,Ruprecht_10,106.60416666666666,-20.083333333333332,1.9000000000000001,,,,7160.0,0.08,0.3794365426866449,m*rh*,1772.0,106.304145812988,-19.5345,W,O,,A,Z
566,Ruprecht_11,106.83749999999998,-20.8,2.513239793917691,,,,8232.341820596364,-0.23,0.656674168460085,m*rh*,1772.0,106.304145812988,-19.5345,W,O,,A,Z
567,Ruprecht_13,107.01249999999999,-25.866666666666667,0.9081356140246313,,,,9000.0,-0.3668303058549961,0.20919102679004548,m*rh*,1454.0,107.999984741211,-26.5651,W,O,,A,Z
568,Ruprecht_14,108.72916666666666,-31.366666666666667,0.30893848896600834,,,,8253.124688929149,0.42517728689650647,0.46475929674508015,m*rh*,1241.0,107.99999237060499,-31.8299,W,O,,A,Z
569,Ruprecht_15,109.88749999999997,-19.633333333333333,1.469325260467359,,,,6890.0,-0.2196477149782314,0.22132124952763746,m*rh*,1776.0,109.695854187012,-19.5345,W,O,,A,Z
570,Ruprecht_16,110.79166666666667,-19.466666666666665,1.9000000000000001,,,,8774.20920800458,0.0,0.45850869733682653,m*rh*,1776.0,109.695854187012,-19.5345,W,O,,A,Z
571,Ruprecht_17,110.89999999999999,-23.183333333333334,2.376379098940702,,,,8400.0,-0.291538228624189,0.20677663141150004,m*rh*,1655.0,111.341201782227,-22.2673,W,O,,A,Z
572,Ruprecht_19,111.46249999999999,-21.583333333333332,2.8908505445799944,,,,8109.999999999999,0.07,0.1068619955813741,m*rh*,1655.0,111.341201782227,-22.2673,W,O,,A,Z
573,Ruprecht_21,111.73333333333332,-31.183333333333334,8.357384684457545,,,,9172.610072015928,0.18376505198623938,0.6746902732253449,m*rh*,1317.0,111.217910766602,-30.3529,W,O,,A,Z
574,Ruprecht_22,112.32499999999999,-29.183333333333334,0.38,,,,7851.934617421551,0.0,1.581279555162305,m*rh*,1317.0,111.217910766602,-30.3529,W,O,,A,Z
575,Ruprecht_23,112.67083333333332,-23.383333333333333,0.7200786526407478,,,,7567.830780615303,0.0630323781092823,0.12298875152733327,m*rh*,1530.0,112.96183776855499,-25.0188,W,O,,A,Z
576,Ruprecht_24,112.97499999999998,-12.75,2.8000000000000003,,,,8930.0,0.15,0.2373998380691117,m*rh*,2054.0,114.54773712158199,-12.6976,W,O,,A,Z
577,Ruprecht_25,114.19583333333331,-23.383333333333333,3.4,,,,8540.0,-0.09484364056023611,0.2462286279768617,m*rh*,1625.0,114.69959259033199,-22.7171,W,O,,A,Z
578,Ruprecht_28,114.89999999999999,-30.933333333333334,1.4000000000000001,,,,63.319794260500366,-0.11006337156735836,0.3041852423009345,m*rh*,1291.0,114.333595275879,-31.1618,W,O,,A,Z
579,Ruprecht_29,115.32499999999999,-24.35,0.4299841436344447,,,,8189.999999999999,0.1440286566593806,2.5761124989824458,m*rh*,1500.0,115.964218139648,-25.6983,W,O,,A,Z
580,Ruprecht_30,115.60416666666666,-31.466666666666665,0.9557400185110797,,,,8900.0,-0.4649734534487659,0.24845909528650345,m*rh*,1291.0,114.333595275879,-31.1618,W,O,,A,Z
581,Ruprecht_33,116.49166666666665,-21.95,1.5,,,,7635.61483826743,0.0,1.0569655477774842,m*rh*,1718.0,116.32434844970699,-20.4117,W,O,,A,Z
582,Ruprecht_34,116.47916666666664,-20.383333333333333,0.893,1.107,,33.80648362059817,1258.925411794166,0.01,0.1592784336012468,rh,1718.0,116.32434844970699,-20.4117,W,O,,A,Z
583,Ruprecht_35,116.55416666666665,-31.283333333333335,0.6,,,,8750.0,0.06,0.08109227127981274,m*rh*,1236.0,117.46429443359399,-31.8504,W,O,,A,Z
584,Ruprecht_37,117.47499999999998,-17.283333333333335,1.149896625133539,,,,8490.0,-0.01,0.15034018143721029,m*rh*,1808.0,117.898536682129,-18.0922,W,O,,A,Z
585,Ruprecht_38,117.62499999999999,-20.183333333333334,0.24936659501402392,,,,7107.954569137919,-0.17,1.9698568080515226,m*rh*,1718.0,116.32434844970699,-20.4117,W,O,,A,Z
586,Ruprecht_39,118.07916666666667,-22.45,0.8,,,,7240.0,-0.08,0.03349364794211433,m*rh*,1597.0,117.82461547851601,-23.3007,W,O,,A,Z
587,Ruprecht_40,113.36666666666666,-20.516666666666666,6.400580307559445,,,,8800.0,-0.46193440824184423,0.10263318840855108,m*rh*,1750.0,113.010353088379,-19.986,W,O,,A,Z
588,Ruprecht_41,118.45416666666665,-26.966666666666665,1.1865724819180663,,,,7540.0,0.02,1.8155835687350086,m*rh*,1458.0,118.946990966797,-26.3415,W,O,,A,Z
589,Ruprecht_42,119.39999999999999,-25.916666666666668,1.578220012412917,,,,7796.074641721317,-0.11153396017367188,0.05621061527993394,m*rh*,1458.0,118.946990966797,-26.3415,W,O,,A,Z
590,Ruprecht_45,119.89999999999998,-16.3,2.3000000000000003,,,,9150.0,0.07,2.1808754557862473,m*rh*,1924.0,119.438461303711,-15.7563,W,O,,A,Z
591,Ruprecht_48,120.67499999999998,-32.05,4.892602277056651,,,,6874.761808506286,0.044630571748375425,0.1787764193437286,m*rh*,1222.0,120.63777160644501,-32.4591,W,O,,A,Z
592,Ruprecht_50,120.8625,-30.866666666666667,4.4,,,,8144.356763058037,-0.1437000380100097,0.35237480468966,m*rh*,1222.0,120.63777160644501,-32.4591,W,O,,A,Z
593,Ruprecht_51,120.90416666666667,-30.65,2.4538875784423873,,,,7639.535952188787,-1.4347707708322845,0.6245185251293104,m*rh*,1335.0,119.78277587890601,-29.4076,W,O,,A,Z
594,Ruprecht_52,121.28749999999998,-31.966666666666665,6.0,,,,6899.562645176577,-0.7345065184246892,0.07086029531516447,m*rh*,1222.0,120.63777160644501,-32.4591,W,O,,A,Z
595,Ruprecht_54,122.83749999999999,-31.95,2.5,,,,8463.0,0.06,1.5109580131554827,m*rh*,1208.0,123.858840942383,-32.9921,W,O,,A,Z
596,Ruprecht_57,123.77083333333331,-26.966666666666665,1.0214381033878075,,,,9231.333877492925,-0.16,0.7963415964020456,m*rh*,1423.0,125.00912475585899,-27.4389,W,O,,A,Z
597,Ruprecht_60,126.1125,-47.21666666666667,1.262086180720369,,,,6741.626484707156,-0.8284705094257192,0.3472487627223665,m*rh*,726.0,124.364448547363,-46.8794,W,O,,A,Z
598,Ruprecht_62,128.1333333333333,-19.683333333333334,0.7691166478981316,,,,7884.2336394906115,-0.33,0.34550917780846285,m*rh*,1778.0,127.233123779297,-19.4139,W,O,,A,Z
599,Ruprecht_63,128.16666666666666,-48.3,1.2434706613229145,,,,8830.0,0.09,0.17158121925687791,m*rh*,704.0,128.659286499023,-47.4244,W,O,,A,Z
600,Ruprecht_66,130.1375,-38.06666666666667,2.3342537312868212,,,,8765.27263005289,0.01651644420172585,0.382138255955667,m*rh*,981.0,129.273422241211,-39.3137,W,O,,A,Z
601,Ruprecht_68,131.1583333333333,-35.9,1.5376951504149574,,,,8900.0,-0.38,3.1360382451868487,m*rh*,1072.0,131.656936645508,-36.7508,W,O,,A,Z
602,Ruprecht_69,131.14999999999998,-47.6,2.2005382576771293,,,,8009.408797580024,-0.290411165200795,0.14775975237669517,m*rh*,696.0,133.004577636719,-47.8192,W,O,,A,Z
603,Ruprecht_70,132.27499999999998,-46.833333333333336,3.981,,,,8600.0,-0.3818990691933669,0.0946560715075048,m*rh*,696.0,133.004577636719,-47.8192,W,O,,A,Z
604,Ruprecht_73,135.29583333333332,-50.90833333333333,6.912848141000386,,,,6760.0,-0.12764174747503818,0.038315832580958886,m*rh*,605.0,134.566299438477,-50.5834,W,O,,A,Z
605,Ruprecht_74,140.26249999999996,-37.11666666666667,1.800259480737533,,,,7030.0,0.12109943052422789,1.144995186750052,m*rh*,1040.0,138.681503295898,-37.1857,W,O,,A,Z
606,Ruprecht_81,146.29999999999998,-44.1,2.1135063837231236,,,,8329.127995320998,0.31876520043418294,0.9939082569889737,m*rh*,833.0,145.953079223633,-42.7886,W,O,,A,Z
607,Ruprecht_86,150.39999999999998,-59.46666666666667,4.653273869347675,,,,7938.902208248399,0.0,0.727732118555379,m*rh*,327.0,150.48873901367202,-61.011,W,O,,A,Z
608,Ruprecht_87,153.8833333333333,-50.71666666666667,1.2070097736429433,,,,7920.0,0.0,0.05006127154508601,m*rh*,603.0,153.433731079102,-50.5834,W,O,,A,Z
609,Ruprecht_88,154.72916666666666,-63.13333333333333,1.4784952562008171,,,,9000.0,0.0,0.18032937363312979,m*rh*,289.0,154.61355590820298,-63.321,W,O,,A,Z
610,Ruprecht_89,157.10833333333332,-58.18333333333333,0.75,0.875,,17.060823890031234,954.9925860214369,-0.29970326849771617,0.12727020978226755,rh,410.0,158.754135131836,-57.9581,W,O,,A,Z
611,Ruprecht_89,157.10833333333332,-58.13972222222222,0.75,0.875,,17.060823890031234,8980.0,0.0,0.12727020978226755,rh,410.0,158.754135131836,-57.9581,W,O,,A,Z
612,Ruprecht_95,175.9083333333333,-61.13333333333333,1.76,,,,8700.0,-0.8506635561890895,2.170686229690586,m*rh*,337.0,174.247009277344,-60.9812,W,O,,A,Z
613,Ruprecht_100,181.4708333333333,-62.61666666666667,1.790557929728411,,,,7142.0,-0.43794263464366967,1.2911664864747885,m*rh*,302.0,180.0,-62.5107,W,O,,A,Z
614,Ruprecht_101,182.4083333333333,-62.983333333333334,2.0822751568291693,,,,8300.0,-0.4065717646596813,2.4373358664410025,m*rh*,302.0,180.0,-62.5107,W,O,,A,Z
615,Ruprecht_102,183.3875,-62.71666666666667,0.75,,,,8400.0,-0.19359195905206006,0.27469917435315216,m*rh*,302.0,180.0,-62.5107,W,O,,A,Z
616,Ruprecht_103,184.23749999999998,-58.416666666666664,2.1040794416052964,,,,9100.0,-0.08861942259388048,0.6431234111761404,m*rh*,401.0,185.287780761719,-58.1731,W,O,,A,Z
617,Ruprecht_104,186.2208333333333,-60.43333333333333,2.2196439544175988,,,,8141.722236762918,0.02,0.16514208546225673,m*rh*,336.0,185.752990722656,-60.9812,W,O,,A,Z
618,Ruprecht_111,218.975,-59.96666666666667,0.48034238037979893,,,,10.468284716314484,0.1,0.12577100896455462,m*rh*,377.0,218.983917236328,-58.5893,W,O,,A,Z
619,Ruprecht_112,224.20833333333331,-62.55,7.098499217218186,,,,8837.948904962595,-0.7034291810097245,0.26392707473426213,m*rh*,284.0,226.61351013183602,-63.321,W,O,,A,Z
620,Ruprecht_114,241.58333333333334,-56.86666666666667,0.38163668251760363,,,,8464.372662593694,-0.17020368515338885,0.25449359683099315,m*rh*,436.0,241.890548706055,-56.4519,W,O,,A,Z
621,Ruprecht_117,245.88333333333333,-51.88333333333333,0.54,,,,8600.0,0.15,1.505159429264994,m*rh*,544.0,247.405624389648,-52.5554,W,O,,A,Z
622,Ruprecht_121,250.42499999999998,-46.15,2.3813971899326027,,,,8000.0,0.07,0.6317213989328155,m*rh*,737.0,252.000030517578,-45.6499,W,O,,A,Z
623,Ruprecht_123,260.8583333333333,-37.9,0.3089195535709775,,,,7791.636665508665,-0.31246039321801966,0.19385989682809043,m*rh*,1020.0,262.543792724609,-37.7092,W,O,,A,Z
624,Ruprecht_124,261.98749999999995,-40.71666666666667,2.626241418013061,,,,8400.0,-0.002655707787693409,0.4391470062044705,m*rh*,918.0,263.034820556641,-40.5506,W,O,,A,Z
625,Ruprecht_126,263.7541666666666,-34.266666666666666,0.9635426354650908,,,,8720.0,-0.22610630070611518,0.12883825376114405,m*rh*,1117.0,262.042205810547,-34.8201,W,O,,A,Z
626,Ruprecht_128,266.075,-34.88333333333333,1.9000000000000001,,,,7000.0,0.0,0.12461699450827068,m*rh*,1109.0,265.38861083984403,-35.4417,W,O,,A,Z
627,Ruprecht_129,266.825,-29.616666666666667,1.7,,,,7240.0,0.0,16.109373070248488,m*rh*,1322.0,266.89215087890597,-29.9663,W,O,,A,Z
628,Ruprecht_133,268.1208333333333,-28.666666666666668,1.1267344439941873,,,,8100.16237137282,-0.09,0.1991431481105318,m*rh*,1430.0,269.009185791016,-27.4389,W,O,,A,Z
629,Ruprecht_136,269.825,-24.7,1.686,,,,6912.6966086224775,-0.1583224184577236,0.14173704737459927,m*rh*,1541.0,270.911163330078,-24.8893,W,O,,A,Z
630,Ruprecht_143,278.15000000000003,-12.133333333333333,1.7605111659288477,,,,7307.285917817381,-0.18,0.6105198288152688,m*rh*,2099.0,278.82415771484403,-12.2103,W,O,,A,Z
631,Ruprecht_144,278.39166666666665,-11.416666666666666,0.75,,,,8180.0,0.0,0.5296397797329814,m*rh*,2099.0,278.82415771484403,-12.2103,W,O,,A,Z
632,Ruprecht_146,283.12916666666666,-21.083333333333332,1.9706801686917228,,,,8465.0,0.07273270188281275,0.1623796732459799,m*rh*,1711.0,283.40875244140597,-20.5353,W,O,,A,Z
633,Ruprecht_149,103.125,-23.666666666666668,2.4193887703717185,,,,8570.0,0.0,0.7047182375178958,m*rh*,1528.0,103.03817749023399,-25.0188,W,O,,A,Z
634,Ruprecht_150,106.47916666666664,-28.416666666666668,6.193065958035571,,,,7000.0,-0.38151549669070606,33.71297465982192,m*rh*,1346.0,108.000030517578,-28.9965,W,O,,A,Z
635,Ruprecht_152,118.625,-38.233333333333334,1.445,,,,6763.21675254146,-0.09,0.8658745515580316,m*rh*,1015.0,118.543739318848,-37.7092,W,O,,A,Z
636,Ruprecht_153,120.07916666666665,-30.283333333333335,2.6,,,,7350.0326171113,0.02,1.7013820329744251,m*rh*,1335.0,119.78277587890601,-29.4076,W,O,,A,Z
637,Ruprecht_154,120.44166666666666,-44.416666666666664,2.491598025215789,,,,9900.0,-0.15,0.7877457268796838,m*rh*,820.0,119.555145263672,-43.3665,W,O,,A,Z
638,Ruprecht_155,121.27083333333331,-31.816666666666666,1.215,,,,16.63771053215941,0.0,1.8645839822346633,m*rh*,1222.0,120.63777160644501,-32.4591,W,O,,A,Z
639,Ruprecht_156,124.87083333333332,-45.35,0.5,,,,8340.0,-0.03345022819638532,0.13462626305731965,m*rh*,726.0,124.364448547363,-46.8794,W,O,,A,Z
640,Ruprecht_157,127.45416666666664,-19.1,1.3594682724137157,,,,9330.954612158692,0.0,0.16804433487053935,m*rh*,1778.0,127.233123779297,-19.4139,W,O,,A,Z
641,Ruprecht_159,140.07500000000002,-60.4,0.5599309301838262,,,,6981.339825524465,-0.32,0.2248021670929809,m*rh*,325.0,137.511276245117,-61.011,W,O,,A,Z
642,Ruprecht_160,149.09166666666664,-47.03333333333333,0.55,,,,6893.900880407182,0.07,0.15071517287763364,m*rh*,668.0,150.61276245117202,-48.0753,W,O,,A,Z
643,Ruprecht_162,163.225,-62.31666666666667,0.66,,,,8700.0,-0.1257583431598049,0.12052649634880437,m*rh*,293.0,161.482192993164,-62.8026,W,O,,A,Z
644,Ruprecht_163,166.21249999999998,-67.95,1.6918879111620746,,,,8109.999999999999,-0.15764273943333898,0.34099828659182385,m*rh*,203.0,165.230819702148,-67.5204,W,O,,A,Z
645,Ruprecht_165,187.14583333333331,-56.43333333333333,0.75,,,,8271.85609749388,0.07,1.6933831900600975,m*rh*,432.0,190.109481811523,-56.4519,W,O,,A,Z
646,Ruprecht_166,201.41249999999997,-63.46666666666667,1.3152685048509882,,,,7026.574864331191,0.0,0.42046208670051594,m*rh*,292.0,198.51780700683602,-62.8026,W,O,,A,Z
647,Ruprecht_170,276.3,-10.0,2.4613355312675433,,,,6890.0,0.07,0.4975271803528881,m*rh*,2217.0,277.23486328125,-9.49079,W,O,,A,Z
648,Ruprecht_173,310.44999999999993,35.55,1.6,,,,6857.391295429516,-0.02,0.31478906850877564,m*rh*,4221.0,311.65692138671903,36.7508,W,O,,A,Z
649,Ruprecht_174,310.87499999999994,37.05,1.3828473396449728,,,,8900.0,-0.5126697900895105,0.5225679258893949,m*rh*,4221.0,311.65692138671903,36.7508,W,O,,A,Z
650,Ruprecht_175,311.29999999999995,35.5,2.051158265688409,,,,7348.759435346537,0.0,0.08792403568106733,m*rh*,4221.0,311.65692138671903,36.7508,W,O,,A,Z
651,Ruprecht_176,243.69999999999996,-51.333333333333336,0.5619478795629531,,,,8189.999999999999,-0.24178679560576816,0.11560544637114158,m*rh*,584.0,243.13606262207,-50.8599,W,O,,A,Z
652,Saurer_5,294.8958333333333,25.65,1.442,,,,8300.0,-0.021703509572967582,1.375049325734935,m*rh*,3793.0,295.964202880859,25.6983,W,O,,A,Z
